lng,lat
-73.888,40.7471
-73.9665,40.6835
-73.8696,40.7343
-73.9416,40.6758
-73.9148,40.753
-73.9493,40.7855
-73.9426,40.7861
-73.942,40.7981
-73.9035,40.7453
-73.9294,40.7564
-73.8302,40.7136
-73.9306,40.8205
-73.9027,40.7472
-73.9465,40.7891
-73.9484,40.7974
-73.9835,40.6645
-73.8905,40.7469
-73.9559,40.6969
-73.9082,40.8538
-73.939,40.8021
-73.9491,40.7851
-73.9456,40.8077
-73.9908,40.6859
-73.9924,40.6896
-73.9469,40.7915
-73.9321,40.7651
-73.8475,40.8432
-73.9171,40.7649
-73.919,40.743
-73.9328,40.7948
-73.9527,40.727
-73.9348,40.6971
-73.9847,40.6893
-73.9541,40.7906
-73.9932,40.697
-73.9321,40.6839
-73.957,40.6567
-73.9191,40.7431
-73.9533,40.7883
-73.9762,40.684
-73.95,40.6827
-73.9519,40.6806
-73.9172,40.8543
-73.9765,40.6871
-73.9148,40.7638
-73.952,40.8113
-73.9651,40.6831
-73.9377,40.6797
-73.9351,40.7964
-73.9199,40.7579
-73.9321,40.7965
-73.8708,40.7339
-73.943,40.839
-73.9494,40.6408
-73.903,40.7458
-73.9138,40.7565
-73.9472,40.7481
-73.9794,40.6609
-73.9786,40.6792
-73.807,40.6992
-73.9716,40.6924
-73.9319,40.7652
-73.9909,40.6603
-73.9757,40.6869
-73.8443,40.7214
-73.951,40.6805
-73.927,40.8184
-73.8691,40.7338
-73.8965,40.7543
-73.991,40.6924
-73.8887,40.7471
-73.9813,40.6897
-73.9664,40.8048
-73.9877,40.6905
-73.9637,40.7105
-73.9534,40.6995
-73.9543,40.8058
-73.9049,40.6706
-73.8441,40.7211
-73.8899,40.746
-73.8894,40.747
-73.9193,40.7592
-73.95,40.8097
-73.912,40.7752
-73.9034,40.7458
-73.9475,40.7993
-73.9398,40.8158
-73.9575,40.7293
-73.9906,40.6948
-73.9925,40.6894
0,0
-73.9086,40.7609
-73.9801,40.6686
-73.8774,40.737
-73.9377,40.6811
-73.8304,40.7593
-73.9416,40.8179
-73.9262,40.8635
-73.9253,40.7618
-73.9473,40.8105
-73.9925,40.6892
-73.9045,40.8614
-73.8443,40.7214
-73.987,40.6932
-73.9387,40.8454
-73.953,40.66
-73.8741,40.7351
-73.9773,40.687
-73.8446,40.7215
-73.9927,40.694
-73.9509,40.8103
-73.8837,40.7477
-73.8979,40.7494
-73.8897,40.6576
-73.9116,40.8431
-73.9448,40.8
-73.8299,40.7137
-73.9777,40.6847
-73.9493,40.7848
-73.9819,40.6901
-73.8866,40.7495
-73.9494,40.7142
-73.944,40.7119
-73.9609,40.6726
-73.8299,40.7597
-73.9781,40.6935
-73.9618,40.7137
-73.965,40.6868
-73.9379,40.7492
-73.9484,40.785
-73.9512,40.7244
-74.0004,40.6778
-73.9705,40.6877
-73.9464,40.7864
-73.9923,40.6893
-73.9115,40.7679
-73.9405,40.6951
-73.9475,40.7969
-73.8774,40.7369
-73.8711,40.7341
-73.949,40.7943
-73.9596,40.8013
-73.9599,40.8138
-73.9581,40.8154
-73.9448,40.8242
-73.9572,40.6649
-73.9342,40.7627
-73.9823,40.6795
-73.992,40.6905
-73.9798,40.6823
-73.9186,40.7656
-73.9783,40.6796
-73.9311,40.6221
-73.8936,40.7468
-73.9193,40.7587
-73.8443,40.7216
-73.9905,40.6866
-73.9941,40.6814
-73.9572,40.6638
-73.9148,40.753
-73.9078,40.7453
-73.8487,40.8223
-73.9515,40.7139
-73.891,40.7468
-73.952,40.726
-73.9481,40.83
-73.8752,40.7487
-73.979,40.6838
-73.9557,40.6812
-73.94,40.8066
-73.9717,40.6932
-73.9555,40.8043
-73.8638,40.7327
-73.9514,40.714
-73.991,40.6924
-73.9367,40.8024
-73.9189,40.7591
-73.9924,40.6894
-73.9364,40.8027
-73.9187,40.7593
-73.9538,40.6386
-73.8454,40.7204
-73.9391,40.8055
-73.953,40.66
-73.834,40.7575
-73.9451,40.7209
-73.9704,40.6896
-73.8696,40.7341
-73.9152,40.8151
-73.8699,40.7336
-73.938,40.8037
-73.9599,40.714
-73.9424,40.8066
-73.9659,40.6884
-73.9628,40.8042
-73.9398,40.8156
-73.8921,40.8244
-73.9514,40.6894
-73.8742,40.7352
-73.9574,40.6635
-73.8944,40.7582
-73.9189,40.7589
-73.9333,40.7054
-73.9381,40.8122
-73.9467,40.7114
-73.8299,40.7138
-73.9527,40.8034
-73.9424,40.7907
-73.938,40.8047
-73.881,40.8615
-73.999,40.6939
-73.9472,40.7481
-73.9784,40.6852
-73.9547,40.709
-73.9391,40.8054
-73.9788,40.6631
-73.9494,40.6804
-73.9466,40.6803
-73.9919,40.6846
-73.8969,40.7682
-73.9596,40.8135
-73.9532,40.7067
-73.9535,40.6948
-73.9264,40.8382
-73.8303,40.7594
-73.9418,40.7985
-73.9609,40.7192
-73.9293,40.7051
-73.9379,40.8384
-73.926,40.6821
-73.9638,40.8081
-73.9612,40.6771
-73.931,40.6947
-73.8443,40.7213
-73.9763,40.6839
-73.8037,40.7177
-73.83,40.7137
-73.9297,40.7563
-73.9995,40.6933
-73.9776,40.6844
-73.9395,40.6901
-73.9924,40.6894
-73.9528,40.8106
-73.865,40.8322
-73.9385,40.8117
-73.9897,40.7023
-73.8862,40.7446
-73.8909,40.7468
-73.9618,40.7166
-73.8638,40.7328
-73.965,40.8063
-73.952,40.726
-73.9256,40.7668
-73.9336,40.8493
-73.9909,40.7002
-73.992,40.6993
-73.9139,40.7654
-73.9595,40.7138
-73.8909,40.7489
-73.9593,40.681
-73.9393,40.8048
-73.9452,40.8078
-73.9173,40.8072
-73.8442,40.721
-73.8096,40.7057
-73.9556,40.7212
-73.987,40.6942
-73.8905,40.7466
-73.9967,40.677
-73.8707,40.749
-73.9906,40.6946
-73.983,40.6999
-73.9784,40.6868
-73.9251,40.8101
-73.9909,40.686
-73.939,40.8053
-73.9483,40.7951
-73.9594,40.715
-73.9519,40.79
-73.9579,40.7176
-73.9411,40.8052
-73.9595,40.7162
-73.9638,40.6718
-73.9446,40.8345
-73.9565,40.7143
-73.934,40.8023
-73.8844,40.7476
-73.8273,40.7609
-73.8639,40.7329
-73.9578,40.6706
-73.8717,40.6755
-73.9556,40.7141
-73.93,40.7565
-73.9775,40.6843
-73.9961,40.691
-73.9874,40.6914
-73.9562,40.7471
-73.9573,40.6887
-73.844,40.7209
-73.9619,40.7098
-73.9559,40.6969
-73.9365,40.8206
-73.9604,40.7196
-73.8792,40.7483
-73.9412,40.799
-73.9091,40.7422
-73.8442,40.7214
-73.8442,40.7211
-73.9641,40.6936
-73.8975,40.7462
-73.9566,40.7463
-73.942,40.7912
-73.9599,40.6875
-73.9452,40.8083
-73.8443,40.7213
-73.9279,40.6928
-73.9378,40.797
-73.9592,40.6766
-73.9544,40.7309
-73.8968,40.7525
-73.9823,40.6661
-73.9771,40.6814
-74.0045,40.6545
-73.9424,40.8322
-73.8997,40.7506
-73.9598,40.7139
-73.9343,40.8019
-73.9182,40.8162
-73.9148,40.7528
-73.9511,40.6634
-73.9445,40.7947
-73.909,40.775
-73.9256,40.7617
-73.993,40.6971
-73.9501,40.8024
-73.9994,40.6751
-73.943,40.7257
-73.9443,40.7879
-73.8893,40.7471
-73.9078,40.816
-73.9517,40.714
-73.9622,40.7117
-73.9615,40.8061
-73.9376,40.8043
-73.954,40.8061
-73.9465,40.751
-73.9995,40.6934
-73.9178,40.7701
-73.9293,40.6792
-73.9549,40.7224
-73.9336,40.7028
-73.8824,40.7499
-73.9619,40.8055
-73.9112,40.7684
-73.8834,40.681
-73.955,40.7891
-73.9991,40.6758
-73.9493,40.7935
-73.9558,40.8128
-73.8896,40.747
-73.9516,40.7253
-73.9831,40.696
-73.993,40.6929
-73.9856,40.674
-73.9615,40.7184
-73.9306,40.8082
-73.9305,40.8121
-73.8693,40.7348
-73.9537,40.8066
-73.9606,40.6585
-73.871,40.734
-73.8904,40.7468
-73.9513,40.689
-73.9514,40.6898
-73.9523,40.8241
-73.8298,40.714
-73.9527,40.7231
-73.9562,40.7193
-73.9188,40.7591
-73.954,40.8064
-73.9416,40.7007
-73.9464,40.7977
-73.938,40.8007
-73.8961,40.8624
-73.8624,40.7304
-73.993,40.6974
-73.9588,40.7168
-73.9579,40.671
-73.9494,40.7163
-73.9399,40.7942
-73.8637,40.7327
-73.9746,40.6865
-73.9503,40.8116
-73.9402,40.8092
-73.8849,40.7526
-73.8833,40.7498
-73.9558,40.6932
-73.978,40.6852
-73.8956,40.7545
-73.9531,40.8075
-73.9455,40.8129
-73.914,40.7635
-73.9223,40.8173
-73.945,40.6887
-73.9514,40.8104
-73.9812,40.6899
-73.9541,40.7873
-73.9466,40.7252
-73.9035,40.8348
-73.9546,40.8156
-73.9321,40.7031
-73.9545,40.7313
-73.951,40.7239
-73.936,40.8493
-73.934,40.6708
-73.9628,40.7164
-73.9166,40.7579
-73.925,40.7441
-73.9166,40.7446
-73.9863,40.6917
-73.9781,40.6801
-73.9449,40.8343
-73.8886,40.7471
-73.9644,40.7156
-73.9031,40.7463
-73.8905,40.8611
-73.9422,40.838
-73.9807,40.676
-73.9773,40.6838
-73.9585,40.7148
-73.944,40.6798
-73.9334,40.6795
-73.9572,40.7486
-73.8634,40.8369
-73.9383,40.8471
-73.891,40.7469
-73.9517,40.8095
-73.915,40.7521
-73.8005,40.7034
-73.957,40.7481
-73.949,40.6803
-73.9595,40.8015
-73.9576,40.718
-73.891,40.7468
-73.9714,40.6909
-74.0107,40.6722
-73.9034,40.7453
-73.9537,40.7907
-73.9468,40.7179
-73.9539,40.7295
-73.9508,40.7111
-73.8794,40.8287
-73.9517,40.6907
-73.9396,40.7986
-74.0106,40.6794
-73.9905,40.7028
-73.9779,40.6848
-73.9559,40.6813
-73.8624,40.7304
-73.933,40.7953
-73.8633,40.8413
-73.9527,40.8106
-73.9582,40.6706
-73.9552,40.8048
-73.9476,40.815
-73.9535,40.8225
-73.9548,40.7337
-73.8619,40.7304
-73.9034,40.7451
-73.8707,40.7339
-73.9182,40.7429
-73.9514,40.7939
-73.8639,40.7329
-73.9178,40.7427
-73.9296,40.7563
-73.9149,40.698
-73.8642,40.7498
-73.9507,40.6862
-73.9413,40.7985
-73.9916,40.6914
-73.9399,40.7983
-73.9598,40.8137
-73.9564,40.6752
-73.981,40.6899
-73.914,40.7567
-73.9528,40.8033
-73.9179,40.7377
-73.8657,40.8165
-74.0105,40.6722
-73.8852,40.7441
-73.9537,40.7907
-73.984,40.6907
-73.938,40.8035
-73.8825,40.7559
-73.8296,40.7596
-73.945,40.7941
-73.9524,40.7898
-73.9385,40.8117
-73.948,40.798
-73.9613,40.8111
-73.8794,40.7254
-73.9312,40.7038
-73.9493,40.7134
-73.8966,40.7462
-73.9519,40.8091
-73.8957,40.7463
-73.9491,40.8077
-73.9101,40.84
-73.96,40.8136
-73.9349,40.6654
-73.9375,40.8044
-73.9937,40.6819
-73.9251,40.7596
-73.8884,40.7472
-73.9962,40.6864
-73.9321,40.7956
-73.9564,40.803
-73.9188,40.7434
-73.9837,40.6889
-73.9482,40.718
-73.946,40.7899
-73.9618,40.8109
-73.9508,40.6866
-73.9508,40.7858
-73.9365,40.82
-73.9542,40.7897
-73.9886,40.6937
-73.9258,40.8213
-73.8863,40.7445
-73.951,40.7237
-73.9594,40.809
-73.9187,40.7594
-73.98,40.6686
-73.8907,40.747
-73.9255,40.7616
-73.9479,40.8295
-73.9389,40.8208
-73.8709,40.734
-73.9184,40.6686
-73.9508,40.8103
-73.8443,40.7214
-73.9612,40.7146
-73.9501,40.7868
-73.9669,40.6834
-73.925,40.7735
-73.9396,40.8416
-73.939,40.805
-73.9458,40.8076
-74.0105,40.6721
-73.9065,40.7454
-73.991,40.6998
-74.0007,40.6815
-73.917,40.7615
-73.9427,40.8216
-73.889,40.8534
-73.9837,40.664
-73.8699,40.7336
-73.9505,40.7858
-73.9217,40.7669
-73.9615,40.8059
-73.8839,40.7477
-73.9619,40.7134
-73.9642,40.6948
-73.943,40.7064
-73.9197,40.8166
-73.9393,40.799
-73.9596,40.8012
-73.9911,40.6857
-73.9842,40.6882
-73.9613,40.7143
-73.9492,40.6803
-73.8619,40.7305
-73.9258,40.8209
-73.9148,40.7529
-73.9384,40.8468
-73.9976,40.6844
-73.9961,40.6826
-73.9042,40.8363
-74.0129,40.6754
-73.9613,40.7156
-73.9425,40.8066
-73.958,40.7218
-73.8643,40.7497
-73.9237,40.69
-73.9187,40.7589
-73.8561,40.7198
-73.903,40.745
-73.8967,40.7464
-73.8889,40.7484
-73.9875,40.6921
-73.9547,40.7329
-73.997,40.6802
-73.9783,40.6795
-73.952,40.809
-73.992,40.6903
-73.9137,40.7655
-73.8839,40.7476
-73.9337,40.8027
-73.9178,40.77
-73.9035,40.7453
-73.9576,40.8004
-73.9559,40.7142
-73.9376,40.8042
-73.9038,40.7458
-73.8444,40.721
-73.9492,40.794
-73.933,40.7993
-73.9622,40.8049
-73.958,40.7218
-73.93,40.7564
-73.8077,40.7006
-73.9527,40.7893
-73.8072,40.6997
-73.8116,40.6917
-73.958,40.7175
-73.9831,40.673
-73.9119,40.7752
-73.9773,40.6875
-73.9895,40.684
-73.9933,40.6877
-73.9322,40.7955
-73.9281,40.8168
-73.9578,40.7178
-73.9836,40.6726
-73.9214,40.7666
-73.9551,40.7143
-73.9464,40.8082
-73.9561,40.7173
-73.878,40.7564
-73.948,40.8044
-73.9815,40.6891
-73.89,40.747
-73.8712,40.734
-73.9279,40.7588
-73.9657,40.8054
-73.957,40.7486
-73.9508,40.7237
-73.9544,40.7897
-73.9034,40.7457
-73.8696,40.7343
-73.9708,40.6754
-73.8963,40.7465
-73.9485,40.6432
-73.9581,40.8154
-73.9149,40.753
-73.9402,40.8408
-73.9533,40.8174
-73.9509,40.8101
-73.944,40.7201
-73.9254,40.7619
-73.864,40.7329
-73.9035,40.7458
-73.8906,40.8614
-73.9124,40.756
-73.968,40.6756
-73.9439,40.8072
-73.9375,40.7933
-73.9764,40.687
-73.9378,40.8039
-73.9913,40.6914
-73.8803,40.7414
-73.917,40.7649
-73.8621,40.7303
-73.9927,40.6891
-73.9549,40.7179
-73.8743,40.7352
-73.978,40.6847
-74.0031,40.6721
-73.942,40.8123
-73.9854,40.5978
-73.9434,40.8311
-73.944,40.7842
-73.95,40.7222
-73.9531,40.7324
-73.9277,40.8187
-73.9215,40.7667
-73.9731,40.6932
-73.9527,40.8106
-73.9582,40.6944
-73.9213,40.7667
-73.9177,40.77
-73.8454,40.7223
-73.9841,40.6638
-73.9683,40.7078
-73.8801,40.748
-73.8619,40.7305
-73.9383,40.7965
-73.9416,40.7988
-73.9573,40.6725
-73.9404,40.7562
-73.9574,40.6723
-73.8756,40.7486
-73.919,40.743
-73.9693,40.6732
-73.9373,40.8191
-73.9438,40.8099
-73.9809,40.6692
-73.9779,40.6847
-73.8803,40.7414
-73.9395,40.8103
-73.9321,40.8004
-73.9879,40.6673
-73.9549,40.8051
-73.9668,40.804
-73.9374,40.82
-73.9923,40.6894
-73.8289,40.8522
-73.9635,40.6767
-73.9949,40.6844
-73.9551,40.8203
-73.9859,40.6698
-73.9942,40.6813
-73.9515,40.8119
-73.9832,40.6966
-73.9496,40.8019
-73.9451,40.8083
-73.951,40.7859
-73.9868,40.6877
-73.9555,40.8044
-73.952,40.8115
-73.9557,40.6921
-73.9819,40.6679
-73.9393,40.6928
-73.978,40.6851
-73.9791,40.6786
-73.8694,40.7492
-73.9531,40.66
-73.8866,40.7573
-73.9634,40.6764
-73.9736,40.686
-73.953,40.8085
-73.9453,40.8079
-73.9507,40.7237
-73.9318,40.765
-73.9408,40.7206
-73.9156,40.7574
-73.9897,40.6934
-73.8608,40.7349
-73.9547,40.7892
-73.8781,40.7365
-73.9446,40.6801
-73.8709,40.734
-73.8711,40.734
-73.9231,40.7439
-73.9422,40.7866
-73.9521,40.7895
-73.9376,40.8044
-73.8853,40.7441
-73.9522,40.8088
-73.9702,40.6848
-73.9549,40.734
-73.945,40.8081
-73.9351,40.7963
-73.9756,40.6742
-73.9552,40.6897
-73.9566,40.8027
-73.9389,40.8486
-73.8072,40.6989
-73.8743,40.7351
-73.9569,40.8126
-73.86,40.7295
-73.919,40.743
-73.9423,40.8412
-73.9138,40.7654
-73.9553,40.7181
-73.8637,40.7309
-73.9499,40.7222
-73.9926,40.6834
-73.9474,40.7958
-73.9488,40.8092
-73.941,40.7984
-73.9265,40.7656
-73.9862,40.6899
-73.9407,40.7883
-73.9429,40.7992
-73.903,40.7466
-73.8602,40.7119
-73.925,40.6791
-73.9367,40.8041
-73.8501,40.7338
-74.0102,40.6797
-73.9871,40.6937
-73.991,40.6926
-73.9899,40.6691
-74.0089,40.6553
-73.9518,40.6763
-73.9785,40.6793
-73.9173,40.7582
-73.9623,40.8052
-73.8616,40.8396
-73.8924,40.7472
-73.9516,40.7861
-73.9432,40.801
-73.9642,40.8078
-73.8073,40.7001
-73.9566,40.7453
-73.9237,40.7439
-73.9404,40.8004
-73.942,40.787
-74.0058,40.683
-73.9391,40.8434
-73.8623,40.7304
-73.9473,40.823
-73.9561,40.7998
-73.9916,40.7034
-73.9767,40.6871
-73.8638,40.7328
-73.9074,40.7626
-73.9382,40.818
-73.8848,40.7476
-73.9486,40.8091
-73.9546,40.8209
-73.9261,40.7593
-73.9392,40.8051
-73.9494,40.7141
-73.9641,40.6719
-73.881,40.8615
-73.9545,40.7315
-73.8074,40.7002
-73.8032,40.6997
-73.9841,40.6913
-73.8638,40.7329
-73.9875,40.6677
-73.9565,40.8027
-73.9485,40.7449
-73.9658,40.8054
-73.9668,40.8042
-73.912,40.6831
-73.9924,40.6893
-73.9415,40.7958
-73.8961,40.7525
-73.9867,40.7023
-73.9371,40.8382
-73.9858,40.674
-73.9578,40.801
-73.945,40.8289
-73.9463,40.8168
-73.9033,40.746
-73.9235,40.6869
-73.9482,40.7981
-73.906,40.6798
-73.9392,40.8056
-73.9569,40.8124
-73.9925,40.6896
-73.9828,40.6733
-73.891,40.7491
-73.9118,40.7754
-73.8284,40.7131
-73.9528,40.7176
-73.9413,40.8392
-73.939,40.8049
-73.95,40.8274
-73.951,40.7861
-73.9537,40.6836
-73.9523,40.7896
-73.9112,40.7759
-73.9545,40.8058
-73.8692,40.7338
-73.9553,40.8146
-73.9256,40.7618
-73.8765,40.7481
-73.9254,40.7619
-73.9365,40.8206
-73.9443,40.7246
-73.8449,40.7217
-73.8912,40.747
-73.9908,40.6932
-73.942,40.6884
-73.864,40.7331
-73.9871,40.692
-73.9846,40.7036
-73.9843,40.689
-73.9518,40.7905
-73.9398,40.7077
-73.9472,40.6803
-73.9391,40.8054
-73.9551,40.7356
-73.8299,40.7137
-73.8304,40.7594
-73.9579,40.6707
-73.8741,40.7352
-73.972,40.6875
-73.9391,40.8054
-73.9886,40.7026
-73.9562,40.6908
-73.959,40.7166
-73.9375,40.8045
-73.9458,40.8123
-73.9811,40.6894
-73.951,40.8106
-73.8915,40.7467
-73.9264,40.755
-73.9034,40.7458
-73.957,40.6945
-74.0285,40.6229
-73.9267,40.8283
-73.9517,40.8042
-73.9673,40.6856
-73.9933,40.6726
-73.912,40.7751
-73.9623,40.7101
-73.903,40.7461
-73.9273,40.8185
-73.9413,40.678
-73.9907,40.6939
-73.9461,40.807
-73.9116,40.8748
-73.915,40.7821
-73.9979,40.6829
-73.9523,40.7895
-73.9457,40.786
-73.9186,40.8309
-73.9875,40.6717
-73.9513,40.7326
-73.8746,40.7351
-73.9584,40.7148
-73.9528,40.8109
-73.9656,40.7129
-73.926,40.7438
-73.9494,40.7111
-73.8911,40.8616
-73.9066,40.7713
-73.9845,40.6634
-73.9914,40.6993
-73.9925,40.6894
-73.9946,40.6975
-73.9496,40.6795
-73.9035,40.7455
-73.9384,40.8
-73.9889,40.6889
-73.9555,40.6777
-73.8423,40.721
-73.9499,40.7103
-73.9958,40.679
-73.9562,40.7476
-73.9344,40.6844
-73.8969,40.6483
-73.9526,40.6526
-73.958,40.6708
-73.9562,40.7473
-73.9568,40.7447
-73.9779,40.6848
-73.8073,40.7004
-73.9347,40.697
-73.8772,40.7525
-73.9411,40.68
-73.9515,40.8098
-73.9576,40.7251
-73.9887,40.6932
-73.9542,40.8057
-73.9223,40.7433
-73.9672,40.6846
-73.8809,40.7561
-73.864,40.7333
-73.9916,40.6668
-73.9523,40.7898
-73.8767,40.7484
-73.9252,40.7527
-73.9394,40.6993
-73.9516,40.7137
-73.9454,40.8336
-73.9802,40.6887
-73.99,40.6785
-73.9401,40.8054
-73.9182,40.7702
-73.903,40.7459
-73.8713,40.734
-73.939,40.8052
-73.9515,40.6408
-73.9479,40.7901
-73.9551,40.7997
-73.9519,40.8105
-73.941,40.7516
-73.9601,40.7158
-73.9463,40.8169
-73.9011,40.746
-73.9964,40.686
-73.9035,40.7456
-73.97,40.6931
-73.9218,40.8676
-73.8693,40.734
-73.948,40.8088
-73.927,40.8657
-73.9117,40.7755
-73.9548,40.8207
-73.95,40.7856
-73.9928,40.6975
-73.8079,40.7005
-73.9035,40.7453
-73.935,40.7512
-73.807,40.6991
-73.9472,40.6803
-73.9122,40.7751
-73.9392,40.8052
-73.9808,40.6886
-73.9164,40.7622
-73.9,40.7459
-73.8444,40.7213
-73.9595,40.8088
-73.9585,40.7172
-73.9546,40.714
-73.8779,40.7365
-73.9861,40.6733
-73.9799,40.6773
-73.9677,40.6876
-73.9654,40.6858
-73.9497,40.7486
-73.939,40.8055
-73.956,40.7194
-73.9908,40.6949
-73.845,40.7202
-73.9559,40.8037
-73.8694,40.7348
-73.9659,40.712
-73.844,40.7212
-73.9273,40.8184
-73.931,40.7038
-73.8812,40.748
-73.9392,40.8054
-73.9513,40.8103
-73.9285,40.7582
-73.9284,40.758
-73.919,40.7591
-73.9444,40.7948
-73.9474,40.7843
-73.9486,40.8289
-73.957,40.6743
-73.9718,40.6896
-73.9857,40.6895
-73.9445,40.7917
-73.9869,40.6766
-73.9186,40.7657
-73.9573,40.6906
-73.9529,40.8084
-73.9842,40.6682
-73.8912,40.7452
-73.8441,40.7214
-73.9787,40.6838
-73.9731,40.6781
-73.9328,40.7957
-73.9867,40.7031
-73.9556,40.7315
-73.9523,40.7898
-73.9545,40.7899
-73.9494,40.785
-73.9152,40.8508
-73.8694,40.7341
-73.9945,40.6941
-73.9743,40.6862
-73.9508,40.8062
-73.9478,40.7901
-73.8904,40.7465
-73.9778,40.6851
-73.9511,40.7859
-73.9937,40.6998
-73.9697,40.6932
-73.9727,40.6859
-73.9868,40.7024
-73.9524,40.7893
-73.9578,40.7178
-73.9209,40.7566
-73.9578,40.718
-73.9419,40.6757
-73.9775,40.6844
-73.8003,40.7032
-73.9551,40.7459
-73.9596,40.8172
-73.957,40.6734
-73.9711,40.6755
-73.9614,40.7146
-73.9871,40.6928
-73.9301,40.7563
-73.8442,40.7209
-73.9424,40.6388
-73.8299,40.7137
-73.8842,40.7476
-73.9508,40.8101
-73.9845,40.6715
-73.9293,40.5862
-73.9322,40.7956
-73.9402,40.8406
-73.9138,40.7656
-73.9933,40.6977
-73.9191,40.7589
-73.9553,40.82
-73.9718,40.6896
-73.9753,40.6871
-73.9409,40.7211
-73.8742,40.7351
-73.9931,40.665
-73.93,40.752
-73.9465,40.6803
-73.9762,40.6804
-73.9761,40.6773
-73.9799,40.6818
-73.9232,40.7552
-73.9527,40.7866
-73.9531,40.8077
-73.9492,40.7142
-73.9965,40.6902
-73.9712,40.6958
-73.951,40.786
-73.9417,40.7917
-73.957,40.7448
-73.9309,40.7038
-73.9934,40.6647
-73.9237,40.7546
-73.9507,40.7951
-73.9999,40.6836
-73.9572,40.6726
-73.9555,40.72
-73.9391,40.8052
-73.9918,40.6809
-73.9406,40.789
-73.9437,40.7147
-73.9947,40.6849
-73.8743,40.735
-73.8939,40.6377
-73.9548,40.7875
-73.9667,40.8044
-73.8071,40.6993
-73.8304,40.7595
-73.8843,40.7496
-73.862,40.7305
-73.8283,40.8668
-73.9537,40.6698
-73.9188,40.7657
-73.8717,40.6753
-73.9033,40.7458
-73.9544,40.7301
-73.8909,40.7465
-73.9521,40.726
-73.959,40.7124
-73.9559,40.7141
-73.958,40.7219
-73.9156,40.7426
-73.9514,40.7996
-73.9212,40.8216
-73.9418,40.8079
-73.9309,40.8482
-73.8916,40.8212
-73.8874,40.7554
-73.9469,40.6317
-73.9426,40.7012
-73.9826,40.7016
-73.852,40.8341
-73.9461,40.7218
-73.9564,40.7171
-73.987,40.6918
-73.9163,40.7716
-73.945,40.8083
-73.9185,40.8163
-73.9548,40.8051
-73.9711,40.6772
-73.9494,40.7967
-73.9599,40.714
-73.9975,40.6402
-73.9869,40.6918
-73.9554,40.72
-73.918,40.8158
-73.9535,40.787
-73.9567,40.7455
-73.9904,40.6933
-73.8846,40.7476
-73.8694,40.7339
-73.8863,40.7445
-73.9967,40.6854
-73.9283,40.8189
-73.8711,40.734
-73.9519,40.6838
-73.9566,40.7208
-73.9511,40.7857
-73.9776,40.6844
-73.9542,40.8039
-73.9344,40.7706
-73.9391,40.8055
-73.9629,40.6341
-73.9484,40.7894
-73.9278,40.8179
-73.9376,40.6966
-73.8908,40.7466
-73.9873,40.692
-73.8895,40.7393
-73.9572,40.7184
-73.8745,40.7351
-73.8077,40.7004
-73.9639,40.8082
-73.9409,40.8396
-73.8895,40.7459
-73.9488,40.6804
-74.0103,40.6721
-73.9634,40.8032
-73.9916,40.6902
-73.9819,40.6666
-73.9982,40.6913
-73.9391,40.8052
-73.8921,40.747
-73.9724,40.682
-73.9155,40.6859
-73.9141,40.7663
-73.9625,40.71
-73.9549,40.7346
-73.9889,40.692
-73.867,40.8477
-73.9168,40.8166
-73.8375,40.6797
-73.9285,40.7634
-73.881,40.8615
-73.8845,40.7475
-73.9536,40.8037
-73.9053,40.7455
-73.9269,40.7057
-73.8925,40.7472
-73.9425,40.7863
-73.8074,40.7002
-73.9698,40.693
-73.9925,40.6838
-73.9278,40.6927
-73.9662,40.8048
-73.9372,40.8188
-73.9053,40.7455
-73.961,40.6583
-73.9553,40.7181
-73.8885,40.7526
-73.8989,40.8321
-73.9929,40.6888
-73.9522,40.7437
-73.9558,40.6769
-73.8427,40.8401
-73.9554,40.7199
-73.9421,40.7981
-73.9394,40.8018
-73.9438,40.8102
-73.9379,40.8124
-73.8607,40.8374
-73.9112,40.6911
-73.9479,40.7091
-73.9736,40.6897
-73.8839,40.7558
-73.8442,40.7213
-73.8915,40.7467
-73.9644,40.6817
-73.9392,40.8056
-73.9502,40.7925
-73.8342,40.7576
-73.9199,40.6868
-73.985,40.6961
-73.7889,40.6426
-73.9434,40.6801
-73.9522,40.7902
-73.8816,40.6603
-73.9271,40.6896
-73.9639,40.6766
-73.9543,40.7421
-74.0222,40.6374
-73.883,40.7478
-73.8873,40.6523
-73.9442,40.7146
-73.9815,40.6795
-73.9123,40.7748
-73.9214,40.6789
-73.871,40.734
-73.9813,40.6751
-73.9601,40.7157
-73.9672,40.6835
-73.9563,40.7192
-73.9902,40.6935
-73.9075,40.774
-73.9332,40.7545
-73.9036,40.7457
-73.9528,40.6806
-73.8987,40.86
-73.8818,40.7479
-73.9538,40.8065
-73.9517,40.8119
-73.9365,40.8115
-73.9639,40.6718
-73.9828,40.7012
-73.772,40.7053
-73.8663,40.7711
-73.813,40.6912
-73.9234,40.761
-73.9813,40.689
-73.9366,40.8206
-73.921,40.8404
-73.9546,40.7321
-73.9515,40.7139
-73.8868,40.7475
-73.981,40.6756
-73.9958,40.6867
-73.9921,40.7018
-74.0104,40.6721
-73.9833,40.6711
-73.9886,40.6219
-73.8152,40.7321
-73.845,40.72
-73.8441,40.7211
-73.9212,40.8264
-73.9392,40.8055
-73.9477,40.799
-73.9376,40.8043
